country,year,gdp,tc1,tc2,tc3,srv,internet,bb
TUR,2010,19897.44648368865,0.35761618619565216,0.2751198310344828,0.3150370893939394,85.38168484246088,39.82,9.67754012450092
TUR,2011,21760.42919236336,0.35761618619565216,0.2751198310344828,0.3150370893939394,117.06514646434223,43.065710430925,10.2288570173419
TUR,2012,22517.714828787513,0.35761618619565216,0.2751198310344828,0.3150370893939394,222.58484765322237,45.13,10.4644431033188
TUR,2013,24117.31210998387,0.35761618619565216,0.2751198310344828,0.3150370893939394,263.2518120329007,46.25,11.640102340966
TUR,2014,24888.852174257572,0.35761618619565216,0.2751198310344828,0.3150370893939394,298.865469518728,51.0373665521645,11.3618631179594
TUR,2015,25984.80273061772,0.35761618619565216,0.2751198310344828,0.3150370893939394,364.9776928032569,53.7449791423583,11.8786301825878
TUR,2016,26489.643681604568,0.35761618619565216,0.2751198310344828,0.3150370893939394,1310.0109712709313,58.3477340145685,12.859061240418
TUR,2017,28194.688309381043,0.35761618619565216,0.2751198310344828,0.3150370893939394,3384.8072194013453,64.6846176835371,14.3528880563786
TUR,2018,28780.30364581514,0.35761618619565216,0.2751198310344828,0.3150370893939394,4383.72751384509,71.0427608433809,15.8823338271459
TUR,2019,28741.05350827015,0.35761618619565216,0.2751198310344828,0.3150370893939394,5494.176274385004,73.9767022871511,16.6733436685105
TUR,2020,28976.717916161066,0.35761618619565216,0.2751198310344828,0.3150370893939394,6837.083262776807,77.6695605,19.4384064376386
TUR,2021,32105.547440050563,0.35761618619565216,0.2751198310344828,0.3150370893939394,7755.874049366612,81.40843745,20.9211211378579
TUR,2022,33520.811138420824,0.35761618619565216,0.2751198310344828,0.3150370893939394,9166.00138199718,83.43716576,21.8230372591075
TUR,2023,35069.17017146847,0.35761618619565216,0.2751198310344828,0.3150370893939394,9881.98609883873,85.96074155,22.4591697943845
UZB,2010,5760.805119577912,1.0,0.850569018653846,1.0,0.07045849385246118,15.89999962,0.415705113729521
UZB,2011,6100.251009982842,1.0,0.850569018653846,1.0,0.27755423097424725,18.6,0.512642664609435
UZB,2012,6435.564672264285,1.0,0.850569018653846,1.0,0.9227014387956928,23.60000038,0.753795814305037
UZB,2013,6797.774947844938,1.0,0.850569018653846,1.0,1.3793537324050396,26.79999924,1.03047816642845
UZB,2014,7145.109806641512,1.0,0.850569018653846,1.0,2.4153794954927363,35.5,2.71465494120139
UZB,2015,7529.763642741788,1.0,0.850569018653846,1.0,5.756219985947018,42.79999924,5.81406186655157
UZB,2016,7839.978201002364,1.0,0.850569018653846,1.0,70.99346872873552,46.79130173,8.77864127770599
UZB,2017,8047.053754694658,1.0,0.850569018653846,1.0,205.78784279091056,48.6999988524556,10.4346190212708
UZB,2018,8348.960578731274,1.0,0.850569018653846,1.0,283.96691243359925,55.2000006732722,12.7372983265011
UZB,2019,8755.12593984949,1.0,0.850569018653846,1.0,460.977941222643,70.3999986481458,10.5554301857614
UZB,2020,8727.411049392229,1.0,0.850569018653846,1.0,477.69375031039374,71.09999824,15.8070422134311
UZB,2021,9247.643827039294,1.0,0.850569018653846,1.0,595.0292281534097,76.59043014,21.8944210928633
UZB,2022,9607.561672734493,1.0,0.850569018653846,1.0,733.565156714046,83.90000012,25.7992232452287
UZB,2023,10007.68550261802,1.0,0.850569018653846,1.0,823.8737538078532,89.01361047,30.2699233460544
